ID Posla;Vrsta najemnega posla;Datum uveljavitve;Datum sklenitve pogodbe;Pogodbena najemnina;Vključenost obratovalnih stroškov v najemnino;Vključenost DDV;Stopnja DDV;Datum začetka najema;Datum prenehanja najema;Čas najema;Trajanje najema;Datum zaključka najema /Datum predčasne prekinitve najema;Opombe o pravnem poslu;Posredovanje nepremičninske agencije;Datum zadnje spremembe posla;Datum zadnje uveljavitve posla;Vrsta akta;Tržnost posla
202000;1;04.05.2015;01.04.2015;200;0;0;;01.04.2015;30.03.2016;1;12;30.03.2016;;0;12.07.2021;04.05.2015;1;4
202101;1;06.05.2015;01.05.2015;120;0;0;;01.05.2015;01.04.2016;1;11;01.04.2016;;0;30.07.2019;06.05.2015;1;4
202112;2;06.05.2015;15.01.2014;2311;0;1;2;15.01.2014;;2;;14.12.2015;Razlog predčasnega zaključka : Preselitev na novo lokacijo;0;15.01.2016;06.05.2015;2;4
202127;1;06.05.2015;01.05.2015;60;0;0;;01.05.2015;01.05.2016;1;12;01.05.2016;;0;30.07.2019;06.05.2015;1;4
202145;1;06.05.2015;01.02.2015;90;0;0;;17.02.2015;31.12.2015;1;11;31.12.2015;;0;12.07.2021;06.05.2015;1;4
202150;2;06.05.2015;27.06.2014;136;0;0;;01.07.2014;31.05.2015;1;11;31.05.2015;;;12.07.2021;06.05.2015;1;4
202169;5;06.05.2015;04.05.2015;53,12;0;0;;04.05.2015;;2;;07.04.2016;Razlog predčasnega zaključka : smrt najemnika;0;30.07.2019;06.05.2015;1;4
202195;5;07.05.2015;22.08.2014;97,89;0;0;;01.09.2014;;2;;;;;23.07.2015;07.05.2015;1;4
202198;1;07.05.2015;02.05.2015;200;0;0;;02.05.2015;30.04.2016;1;12;30.04.2016;;0;12.07.2021;07.05.2015;2;4
202255;1;07.05.2015;30.04.2015;1233;1;0;;01.05.2015;30.04.2017;1;24;30.04.2017;;0;30.07.2019;07.05.2015;1;4
202263;1;07.05.2015;01.04.2015;21,22;0;0;;01.04.2015;;2;;;;0;30.07.2019;07.05.2015;1;4
202314;1;14.05.2015;11.04.2015;150;0;0;;11.04.2015;15.06.2015;1;3;15.06.2015;Stroški so pavšalni vi višini ? 70/mesec.;0;30.07.2019;14.05.2015;1;4
202354;1;11.05.2015;29.04.2015;150;0;0;;01.05.2015;01.01.2016;1;8;01.01.2016;;0;12.07.2021;11.05.2015;1;4
202391;1;11.05.2015;22.04.2015;29,17;0;0;;01.05.2015;30.04.2016;1;12;30.04.2016;;0;30.07.2019;11.05.2015;1;4
202394;1;11.05.2015;20.04.2015;410;0;1;4;01.05.2015;30.04.2016;1;12;30.04.2016;;0;30.07.2019;11.05.2015;1;4
202409;1;11.05.2015;30.04.2015;200;0;0;;01.05.2015;31.03.2016;1;11;31.03.2016;;0;12.07.2021;11.05.2015;1;4
202436;2;11.05.2015;31.03.2015;300;0;0;;01.04.2015;30.04.2015;1;1;30.04.2015;;;30.07.2019;11.05.2015;2;4
202596;1;13.05.2015;15.02.2015;155;1;0;;15.02.2015;15.07.2015;1;5;15.07.2015;;;30.07.2019;13.05.2015;1;4
202608;1;13.05.2015;30.04.2015;280;1;0;;01.05.2015;;2;;;;0;30.07.2019;13.05.2015;1;4
202634;1;13.05.2015;28.04.2015;174,46;1;1;4;01.05.2015;30.06.2015;1;2;30.06.2015;;0;30.07.2019;13.05.2015;2;4
202651;1;13.05.2015;01.05.2015;120;0;0;;01.05.2015;01.04.2016;1;11;01.04.2016;;0;12.07.2021;13.05.2015;1;4
202672;1;14.05.2015;28.04.2009;293,4;0;0;;28.04.2009;;2;;;Pogodba bo z aneksom podaljšana na nedoločen čas - od 27.04.2014, najemnina znižana na 11,00 ?/m2 oziroma skupaj 537,90 ? mesečno. Pogodba z aneksom sklenjena za NČ, najemnina znižana.;0;23.07.2015;14.05.2015;1;4
202742;1;14.05.2015;15.12.2014;1418,46;1;1;4;01.04.2015;30.04.2015;1;1;30.04.2015;;;23.07.2015;14.05.2015;1;4
202820;1;14.05.2015;01.01.2014;60;0;1;4;01.01.2014;19.05.2015;1;17;19.05.2015;14-21-394-0;0;23.07.2015;14.05.2015;1;4
202876;1;15.05.2015;30.04.2015;14338,42;0;1;4;30.03.2015;;2;;15.01.2017;Razlog predčasnega zaključka : Prenos najemnika.;0;30.07.2019;15.05.2015;1;4
202885;1;15.05.2015;30.04.2015;9920,1;0;1;4;30.03.2015;30.09.2015;1;6;30.09.2015;;;30.07.2019;15.05.2015;1;4
202930;1;15.05.2015;31.03.2015;305;1;1;4;01.04.2015;01.04.2020;1;60;31.10.2015;Razlog predčasnega zaključka : Prekinitev zaradi zamenjave najemnika.;;30.07.2019;15.05.2015;1;4
202958;1;15.05.2015;22.04.2015;1207,8;0;1;4;01.05.2015;31.12.2015;1;8;31.12.2015;;0;30.07.2019;15.05.2015;1;4
203028;1;15.05.2015;23.02.2015;235,02;1;1;4;01.03.2015;31.12.2015;1;10;31.12.2015;;0;30.07.2019;15.05.2015;1;4
203051;1;15.05.2015;01.04.2015;308,22;1;1;4;08.04.2015;08.03.2016;1;11;08.03.2016;;0;30.07.2019;15.05.2015;1;4
203054;1;15.05.2015;16.04.2015;14;0;1;4;01.03.2015;29.02.2016;1;12;01.02.2016;Razlog predčasnega zaključka : NAJEMNICA, V SKLADU S POGODBO GARAŽO ODKUPILA;0;30.07.2019;15.05.2015;1;4
205241;2;18.05.2015;01.04.2008;900;1;0;;01.04.2008;;2;;;;0;12.07.2021;18.05.2015;1;4
205364;1;19.05.2015;12.04.2015;100;0;0;;30.04.2015;31.08.2015;1;4;30.08.2015;;0;30.07.2019;19.05.2015;2;4
205405;5;20.05.2015;12.05.2015;176,65;1;0;;01.05.2015;;2;;19.05.2019;Razlog predčasnega zaključka : zamenjava;;30.07.2019;20.05.2015;1;4
205406;1;20.05.2015;01.05.2015;350;0;0;;01.05.2015;30.04.2016;1;12;30.04.2016;;;30.07.2019;20.05.2015;1;4
205420;1;21.05.2015;01.09.2011;25;0;1;2;01.09.2011;31.12.9999;1;95860;;;0;23.07.2015;21.05.2015;1;4
205454;1;21.05.2015;15.05.2015;300;0;0;;15.05.2015;15.05.2016;1;12;14.05.2016;;0;12.07.2021;21.05.2015;2;4
205462;1;21.05.2015;08.05.2015;50;0;0;;08.05.2015;31.12.2015;1;8;31.12.2015;;;12.07.2021;21.05.2015;1;4
205572;1;22.05.2015;30.04.2015;250;0;0;;01.05.2015;30.06.2015;1;2;30.06.2015;;1;12.07.2021;22.05.2015;2;4
205622;1;25.05.2015;14.05.2015;15;0;1;4;01.06.2015;;2;;;;0;30.07.2019;25.05.2015;1;4
205637;2;25.05.2015;13.03.2015;5613,81;0;0;;15.03.2015;31.12.2015;1;10;31.12.2015;vpis v ETN se e opravil z zamudo, ker sem imed problem z dostopom;0;30.07.2019;25.05.2015;1;4
205718;1;27.05.2015;14.05.2015;400;0;0;;01.06.2015;;2;;;;0;12.07.2021;27.05.2015;1;4
205823;4;28.05.2015;01.01.1992;36,5;0;0;;01.01.1992;;2;;;;;23.07.2015;28.05.2015;1;4
205853;4;28.05.2015;27.07.2005;139,41;0;0;;27.07.2005;;2;;26.02.2018;;;15.03.2018;28.05.2015;1;4
205872;1;28.05.2015;31.05.2011;209,91;0;0;;31.05.2011;31.10.2016;1;65;31.10.2016;;0;01.11.2016;28.05.2015;1;4
205876;4;28.05.2015;13.08.2013;136,06;0;0;;13.08.2013;;2;;;;;01.02.2018;28.05.2015;1;4
205889;4;28.05.2015;04.03.2011;86,54;0;0;;04.03.2011;;2;;30.07.2019;Razlog predcasnega zakljucka : Prekinitev najemne pogodbe.;;09.09.2019;28.05.2015;1;4
205948;4;28.05.2015;03.09.2007;168,46;0;0;;03.09.2007;;2;;03.09.2007;Razlog predčasnega zaključka : Napaka;;01.02.2018;28.05.2015;1;4
205964;4;28.05.2015;06.09.2010;71,02;0;0;;06.09.2010;;2;;30.09.2015;Razlog predčasnega zaključka : Prekinitev najemnega razmerja.;;26.11.2015;28.05.2015;1;4
205974;4;28.05.2015;29.06.2004;192,52;0;0;;29.06.2004;;2;;28.02.2017;Razlog predčasnega zaključka : Prenehanje najemnega razmerja;;04.01.2018;28.05.2015;1;4
206011;4;28.05.2015;10.03.2011;47,56;0;0;;10.03.2011;;2;;;;;23.07.2015;28.05.2015;1;4
206050;4;28.05.2015;10.02.2005;128,26;0;0;;10.02.2005;;2;;;;;23.07.2015;28.05.2015;1;4
206063;4;28.05.2015;02.06.2014;106,67;0;0;;02.06.2014;;2;;;;;23.07.2015;28.05.2015;1;4
206084;4;28.05.2015;27.09.2011;56,5;0;0;;27.09.2011;;2;;30.07.2021;Razlog predčasnega zaključka : izselitev - prekinitev najemne pogodbe;;04.11.2021;28.05.2015;1;4
206100;4;28.05.2015;18.10.1999;155,45;0;0;;18.10.1999;;2;;;;;23.07.2015;28.05.2015;1;4
206111;4;28.05.2015;19.06.2008;154,18;0;0;;19.06.2008;;2;;;;;23.07.2015;28.05.2015;1;4
206214;4;28.05.2015;03.11.2011;138,43;0;0;;03.11.2011;;2;;;;;23.07.2015;28.05.2015;1;4
206237;4;28.05.2015;20.07.1994;144,15;0;0;;20.07.1994;;2;;28.09.2018;Razlog predčasnega zaključka : Prenehanje najemnega razmerja.;;13.11.2018;28.05.2015;1;4
206238;4;28.05.2015;13.01.2009;52,92;0;0;;13.01.2009;;2;;;;;23.07.2015;28.05.2015;1;4
206240;4;28.05.2015;02.11.1999;139,84;0;0;;02.11.1999;;2;;;;;01.02.2018;28.05.2015;1;4
206256;4;28.05.2015;03.02.2010;73,28;0;0;;03.02.2010;;2;;;;;23.07.2015;28.05.2015;1;4
206265;4;28.05.2015;02.03.2005;182,29;0;0;;02.03.2005;;2;;;;;23.07.2015;28.05.2015;1;4
206313;1;28.05.2015;20.04.2015;270;1;0;;20.04.2015;30.04.2017;1;25;30.04.2017;;0;30.07.2019;28.05.2015;1;4
206362;4;29.05.2015;01.04.2011;168,94;0;0;;01.04.2011;;2;;28.10.2021;Razlog predčasnega zaključka : izselitev - prekinitev najemne pogodbe;;03.11.2021;29.05.2015;1;4
206396;4;29.05.2015;01.09.2009;165,48;0;0;;01.09.2009;;2;;27.01.2016;Razlog predčasnega zaključka : Prenehanje najemnega razmerja;;04.01.2018;29.05.2015;1;4
206399;4;29.05.2015;05.02.2014;133,22;0;0;;05.02.2014;;2;;31.01.2020;Razlog predcasnega zakljucka : izselitev;;07.02.2020;29.05.2015;1;4
206492;4;29.05.2015;18.02.2008;153,9;0;0;;18.02.2008;;2;;;;;23.07.2015;29.05.2015;1;4
206529;4;29.05.2015;12.03.2001;240,2;0;0;;12.03.2001;;2;;;;;23.07.2015;29.05.2015;1;4
206601;4;29.05.2015;08.07.1994;124,31;0;0;;08.07.1994;;2;;;;;23.07.2015;29.05.2015;1;4
206637;1;29.05.2015;01.05.2015;425;1;0;;01.05.2015;;2;;01.04.2016;Razlog predčasnega zaključka : sporazumna prekinitev pogodbe;0;30.07.2019;29.05.2015;2;4
206655;1;31.05.2015;09.04.2015;300;0;0;;09.04.2015;;2;;10.02.2016;Razlog predčasnega zaključka : odpoved pogodbe;;30.07.2019;31.05.2015;2;4
206677;1;01.06.2015;27.05.2015;33;0;0;;27.05.2015;;2;;01.07.2015;Razlog predčasnega zaključka : x prekinitev;0;30.07.2019;01.06.2015;1;4
206738;1;01.06.2015;01.06.2015;250;0;0;;01.06.2015;30.04.2016;1;11;30.04.2016;;;30.07.2019;01.06.2015;2;4
206757;1;01.06.2015;07.05.2015;411;0;0;;01.06.2015;30.09.2015;1;4;30.09.2015;obdavčitev z 9,5% DDV;0;30.07.2019;01.06.2015;1;4
206770;1;01.06.2015;20.05.2015;330;0;0;;01.06.2015;31.05.2016;1;12;31.05.2016;;0;12.07.2021;01.06.2015;2;4
206778;1;01.06.2015;21.05.2015;1300;1;1;4;01.06.2015;;2;;;NAEJM VELJA ZA LOKAL, SKLADIŠČE, SOUPORABO HODNIKA, GARDEROBE, SANITARIJ IN PARKIRIŠČA ZA ZAPOSLENE IN STRANKE.;0;30.07.2019;01.06.2015;1;4
206795;4;01.06.2015;04.05.2010;47,14;0;1;2;04.05.2010;04.05.2015;1;60;04.05.2015;;;01.02.2018;01.06.2015;1;4
206820;4;01.06.2015;02.04.2007;39,58;0;1;2;02.04.2007;;2;;;;;01.02.2018;01.06.2015;1;4
206855;4;01.06.2015;03.11.2014;104,01;0;0;;03.11.2014;23.10.2017;1;36;23.10.2017;;;23.10.2017;01.06.2015;1;4
206856;4;01.06.2015;11.10.2013;101,21;0;0;;11.10.2013;05.10.2016;1;36;05.10.2016;;;05.10.2016;01.06.2015;1;4
206903;1;01.06.2015;22.05.2015;100;0;0;;23.05.2015;15.07.2015;1;2;15.07.2015;;0;12.07.2021;01.06.2015;1;4
206909;5;02.06.2015;27.05.2015;49,89;0;0;;01.06.2015;30.04.2016;1;11;30.04.2016;;0;30.07.2019;02.06.2015;2;4
206918;1;02.06.2015;01.06.2015;500;0;1;4;02.06.2015;30.06.2015;1;1;30.06.2015;;0;30.07.2019;02.06.2015;1;4
207013;1;03.06.2015;01.04.2015;300;0;0;;01.04.2015;31.01.2016;1;10;31.01.2016;;0;12.07.2021;03.06.2015;1;4
207015;1;04.06.2015;28.05.2015;4514;0;1;4;01.06.2015;31.05.2016;1;12;31.05.2016;;0;30.07.2019;04.06.2015;1;4
207022;1;03.06.2015;15.05.2015;330;0;0;;18.05.2015;12.05.2016;1;12;01.07.2015;Razlog predčasnega zaključka : Prekinitev;1;12.07.2021;03.06.2015;1;4
207024;1;03.06.2015;22.04.2015;2196;0;1;4;01.05.2015;;2;;31.03.2017;popust 3 mesece - 200 EURRazlog predčasnega zaključka : Sporazumno prenehanje;0;28.12.2020;03.06.2015;1;4
207062;1;04.06.2015;22.05.2015;350;0;0;;13.07.2015;;2;;01.06.2016;;1;12.07.2021;04.06.2015;1;4
207120;4;04.06.2015;06.12.2007;23,02;0;1;2;06.12.2007;;2;;06.12.2007;Razlog predčasnega zaključka : Napaka;;01.02.2018;04.06.2015;1;4
207135;4;04.06.2015;27.10.2010;32,5;0;1;2;27.10.2010;;2;;27.10.2010;Razlog predčasnega zaključka : Napaka;;01.02.2018;04.06.2015;1;4
207167;1;04.06.2015;03.06.2015;307,9;1;0;;13.06.2015;;2;;30.08.2021;Razlog predčasnega zaključka : odpoved najemne pogodbe;0;29.10.2021;04.06.2015;1;4
207212;1;08.06.2015;14.03.2015;300;0;0;;01.06.2015;30.04.2016;1;11;30.04.2016;;;12.07.2021;08.06.2015;2;4
207296;2;09.06.2015;20.02.2015;50;0;0;;20.02.2015;20.08.2015;1;6;20.08.2015;;0;12.07.2021;09.06.2015;1;4
207327;1;09.06.2015;04.05.2015;131,33;0;0;;01.06.2015;31.12.2015;1;7;31.12.2015;dvig najemnine z inflacijo v rs;0;30.07.2019;09.06.2015;1;4
207328;1;09.06.2015;12.04.2015;460;1;0;;12.04.2015;31.03.2016;1;12;31.03.2016;;0;12.07.2021;09.06.2015;2;4
207334;1;09.06.2015;03.06.2015;279,53;0;1;2;30.06.2015;30.06.2020;1;60;12.12.2019;Razlog predcasnega zakljucka : Prodaja predmeta najema;;17.06.2020;09.06.2015;2;4
207436;1;10.06.2015;28.01.2015;140;0;0;;27.02.2015;30.06.2015;1;5;30.06.2015;;0;30.07.2019;10.06.2015;1;4
207479;1;10.06.2015;13.05.2015;240;1;0;;01.06.2015;;2;;;;0;30.07.2019;10.06.2015;1;4
207560;1;10.06.2015;01.05.2015;100;0;0;;01.05.2015;31.10.2015;1;6;31.10.2015;;0;30.07.2019;10.06.2015;1;4
207572;1;10.06.2015;21.05.2015;125;0;1;4;22.05.2015;;2;;30.09.2015;Razlog predčasnega zaključka : odpoved;;30.07.2019;10.06.2015;1;4
207622;1;11.06.2015;03.06.2015;0,01;1;0;;03.06.2015;19.12.2017;1;31;31.12.2015;Sofinanciranje najemnine v višini 100 %, ker ni mogoče vpisati vrednosti pri najemnini 0,00 ?, je vpisano 0,01?;;30.07.2019;11.06.2015;2;4
207831;1;12.06.2015;23.04.2015;245,16;1;0;;01.05.2015;29.02.2016;1;10;29.02.2016;;0;30.07.2019;12.06.2015;2;4
207922;1;13.06.2015;07.04.2015;529,95;0;0;;01.04.2015;31.03.2016;1;12;31.03.2016;Pogodba 15050-012-15;0;07.09.2019;13.06.2015;1;4
207937;1;15.06.2015;01.06.2015;514,5;0;0;;01.06.2015;30.05.2016;1;12;30.05.2016;;0;30.07.2019;15.06.2015;1;4
208018;1;15.06.2015;21.05.2015;140;1;0;;01.06.2015;30.05.2016;1;12;30.05.2016;;0;12.07.2021;15.06.2015;1;4
208021;1;15.06.2015;01.01.2015;80;0;0;;01.01.2015;31.05.2015;1;5;31.05.2015;;0;12.07.2021;15.06.2015;1;4
208028;1;15.06.2015;14.05.2015;170;0;0;;16.05.2015;31.05.2016;1;13;31.05.2016;;0;12.07.2021;15.06.2015;2;4
208082;5;15.06.2015;15.05.2015;38,07;0;0;;01.06.2015;28.02.2018;1;33;28.02.2018;;0;30.07.2019;15.06.2015;2;4
210878;1;17.06.2015;17.06.2015;60;1;0;;01.07.2015;30.06.2017;1;24;31.08.2015;najem vratarnice;0;30.07.2019;17.06.2015;1;4
210893;1;17.06.2015;30.04.2015;60;1;1;4;01.05.2015;30.04.2016;1;12;30.04.2016;;0;30.07.2019;17.06.2015;2;4
210896;1;17.06.2015;25.05.2015;1850;1;0;;01.06.2015;30.06.2015;1;1;30.06.2015;;0;30.07.2019;17.06.2015;1;4
210906;1;17.06.2015;05.05.2015;366;0;1;4;01.07.2015;30.04.2016;1;10;30.04.2016;;0;30.07.2019;17.06.2015;1;4
211180;1;23.06.2015;01.06.2015;180;0;0;;01.06.2015;;2;;;;;30.07.2019;23.06.2015;1;4
211195;1;23.06.2015;20.06.2015;20;1;0;;20.06.2013;20.06.2017;1;48;15.09.2016;Razlog predčasnega zaključka : Prekinitev;0;12.07.2021;23.06.2015;1;4
211247;1;24.06.2015;19.06.2015;350;0;0;;19.06.2015;18.06.2016;1;12;18.06.2016;;1;12.07.2021;24.06.2015;1;4
211256;1;24.06.2015;21.02.2015;300;0;0;;04.03.2015;03.03.2016;1;12;03.03.2016;;0;30.07.2019;24.06.2015;1;4
211258;1;24.06.2015;01.06.2015;15000;0;0;;01.06.2015;31.05.2016;1;12;30.09.2015;;0;30.07.2019;24.06.2015;1;4
211280;1;26.06.2015;26.04.2015;162;1;0;;26.04.2015;26.10.2015;1;6;26.10.2015;;0;30.07.2019;26.06.2015;2;4
211294;1;29.06.2015;26.06.2015;200;0;0;;01.06.2015;01.06.2015;1;0;01.06.2015;031 538 024, mha.koder@t-2.net;0;30.07.2019;29.06.2015;1;4
211320;4;29.06.2015;14.05.2015;180,52;0;0;;14.05.2015;27.05.2016;1;13;27.05.2016;;;30.07.2019;29.06.2015;1;4
211370;2;29.06.2015;15.06.2015;150;1;0;;15.06.2015;15.12.2015;1;6;14.12.2015;;;12.07.2021;29.06.2015;2;4
211390;1;30.06.2015;18.06.2015;300;0;0;;01.07.2015;31.05.2016;1;11;31.05.2016;;0;30.07.2019;30.06.2015;1;4
211448;1;01.07.2015;01.07.2015;260;0;0;;01.07.2015;30.06.2016;1;12;30.06.2016;;0;30.07.2019;01.07.2015;1;4
211485;1;02.07.2015;27.05.2015;180,01;0;0;;27.05.2015;27.06.2015;1;1;27.06.2015;;0;12.07.2021;02.07.2015;1;4
211555;1;03.07.2015;26.06.2015;150;0;0;;01.07.2015;01.06.2016;1;11;31.05.2016;;0;12.07.2021;03.07.2015;1;4
211560;1;03.07.2015;02.06.2015;250;0;0;;02.06.2015;02.12.2016;1;18;02.12.2015;Razlog predčasnega zaključka : Prekinitev;0;12.07.2021;03.07.2015;2;4
211572;1;03.07.2015;01.07.2015;728;1;0;;01.07.2015;30.06.2016;1;12;31.12.2015;Razlog predčasnega zaključka : Prekinitev pogodbe.;1;30.07.2019;03.07.2015;1;4
211583;1;03.07.2015;01.06.2015;150;1;0;;01.06.2015;31.10.2015;1;5;31.10.2015;;0;12.07.2021;03.07.2015;1;4
211587;1;03.07.2015;17.04.2014;36;0;1;4;01.05.2014;30.06.2015;1;14;30.06.2015;14-21-1098-0;0;23.07.2015;03.07.2015;1;4
211602;1;03.07.2015;29.06.2015;83,33;1;0;;01.07.2015;30.06.2016;1;12;30.06.2016;;;12.07.2021;03.07.2015;1;4
211753;1;06.07.2015;13.06.2015;113;1;0;;13.06.2015;13.12.2015;1;6;13.12.2015;anex 5;;30.07.2019;06.07.2015;2;4
211776;1;07.07.2015;01.07.2015;560;0;0;;01.07.2015;30.06.2020;1;60;30.06.2020;;0;12.07.2021;07.07.2015;1;4
211799;5;07.07.2015;01.07.2014;178,46;0;0;;01.06.2015;;2;;;;;23.07.2015;07.07.2015;1;4
211817;1;07.07.2015;01.07.2015;250;0;0;;01.07.2015;01.07.2016;1;12;30.06.2016;;0;12.07.2021;07.07.2015;2;4
211869;1;08.07.2015;06.07.2015;146,16;1;1;4;06.07.2015;06.07.2015;1;0;06.07.2015;;0;30.07.2019;08.07.2015;1;4
211871;1;08.07.2015;29.05.2015;50;0;0;;29.05.2015;31.12.2015;1;8;31.12.2015;;0;12.07.2021;08.07.2015;1;4
211891;4;08.07.2015;17.03.2014;148,64;0;0;;17.03.2014;;2;;;;;07.03.2017;08.07.2015;1;4
211893;4;08.07.2015;20.08.1997;110,33;0;0;;20.08.1997;;2;;;;;21.06.2018;08.07.2015;1;4
211910;1;08.07.2015;05.06.2015;188,22;1;1;4;15.06.2015;31.12.2015;1;7;31.12.2015;;0;30.07.2019;08.07.2015;1;4
211988;1;09.07.2015;01.05.2015;185;0;1;4;01.05.2015;;2;;;;0;30.07.2019;09.07.2015;1;4
211996;1;09.07.2015;01.06.2015;185;0;1;4;01.06.2015;;2;;01.04.2017;Razlog predčasnega zaključka : Odpoved pogodbe;0;30.07.2019;09.07.2015;1;4
212003;1;09.07.2015;01.05.2015;130;0;1;4;01.05.2015;;2;;30.09.2015;Razlog predčasnega zaključka : Odpoved pogodbeRazlog predčasnega zaključka : Odpoved pogodbe;;30.07.2019;09.07.2015;1;4
212014;1;09.07.2015;01.06.2015;459,99;0;1;4;01.06.2015;;2;;31.03.2019;Razlog predčasnega zaključka : SPREMEMBA POGODBE;;30.07.2019;09.07.2015;1;4
212024;1;09.07.2015;29.04.2010;6999,79;0;1;2;01.05.2010;;2;;;;0;23.07.2015;09.07.2015;1;4
212081;1;10.07.2015;09.07.2015;135,85;0;0;;09.07.2015;09.07.2020;1;60;09.07.2020;;;10.07.2020;10.07.2015;1;4
212087;1;10.07.2015;15.12.2014;94,51;1;1;4;01.06.2015;30.06.2015;1;1;30.06.2015;;;23.07.2015;10.07.2015;1;4
212098;1;10.07.2015;06.04.2009;27;1;1;2;01.06.2015;30.06.2015;1;1;30.06.2015;;;15.02.2017;10.07.2015;1;4
212147;1;10.07.2015;19.09.2014;2364,04;0;1;4;01.09.2014;;2;;;;0;23.07.2015;10.07.2015;1;4
212178;1;10.07.2015;30.05.2015;108,33;0;0;;30.05.2015;30.09.2015;1;4;30.09.2015;Mesečna najemnina je 100 EUR v mesecu juliju in avgustu pa je 150 EUR. Povprečna mesečna najemnina izračunana na letnem nivoju je 108,33 EUR. Če v mesecu juliju in avgustu ne bo bival, je mesečna najemnina 100 EUR mesečno.;0;30.07.2019;10.07.2015;1;4
212198;1;13.07.2015;25.11.2014;856,44;0;1;4;25.11.2015;25.11.2016;1;12;25.11.2016;;0;26.11.2016;13.07.2015;1;4
212242;1;13.07.2015;10.06.2015;70;0;1;4;01.07.2015;30.06.2016;1;12;30.06.2016;;0;30.07.2019;13.07.2015;1;4
212268;1;13.07.2015;03.07.2015;771,04;1;1;2;07.07.2015;06.07.2016;1;12;06.07.2016;;0;30.07.2019;13.07.2015;2;4
212322;1;14.07.2015;29.06.2015;388,7;0;1;4;01.01.2016;;2;;;;;30.07.2019;14.07.2015;1;4
212323;1;14.07.2015;16.06.2015;1047;0;1;4;01.08.2015;;2;;30.04.2020;Razlog predcasnega zakljucka : sp. prenehanje;;15.05.2020;14.07.2015;1;4
212372;1;14.07.2015;17.05.2015;250;0;0;;01.06.2015;01.09.2015;1;3;01.09.2015;;0;12.07.2021;14.07.2015;1;4
212402;1;14.07.2015;27.06.2015;190;1;0;;01.09.2015;30.06.2016;1;10;30.06.2016;Obratovalni stroški se obračunajo posebej.;;30.07.2019;14.07.2015;1;4
212406;1;14.07.2015;30.06.2015;610;1;1;4;01.07.2015;31.12.2015;1;6;31.12.2015;;;02.10.2019;14.07.2015;2;4
212419;2;14.07.2015;01.07.2015;150;0;0;;01.07.2015;01.07.2018;1;36;01.07.2018;;;12.07.2021;14.07.2015;1;4
212465;1;15.07.2015;05.06.2015;220;0;0;;05.06.2015;;2;;;;0;12.07.2021;15.07.2015;1;4
212480;1;15.07.2015;01.06.2015;396,2;1;1;4;01.06.2015;;2;;;;0;30.07.2019;15.07.2015;1;4
212488;1;15.07.2015;01.06.2015;100;0;0;;01.06.2015;31.05.2016;1;12;31.05.2016;;0;12.07.2021;15.07.2015;1;4
212572;1;16.07.2015;20.06.2015;200;0;0;;01.07.2015;14.06.2016;1;12;13.06.2016;;0;12.07.2021;16.07.2015;1;4
212577;1;16.07.2015;01.07.2014;25;0;0;;01.07.2014;31.05.2016;1;23;31.05.2016;Obratovalni stroški so delno vključeni.;0;31.05.2016;16.07.2015;1;4
212604;1;16.07.2015;01.06.2015;100;0;0;;01.06.2015;01.05.2016;1;11;01.05.2016;;0;30.07.2019;16.07.2015;1;4
212664;1;17.07.2015;29.04.2010;5626,38;0;1;2;01.05.2010;;2;;;;0;23.07.2015;17.07.2015;1;4
212685;1;17.07.2015;01.06.2015;50;0;0;;01.06.2015;31.12.2015;1;7;31.12.2015;;0;12.07.2021;17.07.2015;2;4
212687;1;17.07.2015;29.04.2010;3968,82;0;1;2;01.05.2010;;2;;;;0;23.07.2015;17.07.2015;1;4
212704;5;17.07.2015;09.07.2015;209,15;0;0;;09.07.2015;;2;;;št. točk 350  % najemnine 4,50%;0;30.07.2019;17.07.2015;1;4
212713;1;24.07.2015;01.01.2015;170;0;0;;01.04.2015;30.09.2015;1;6;30.09.2015;;0;30.07.2019;24.07.2015;1;4
212730;1;19.07.2015;01.07.2015;350;1;0;;01.07.2015;31.10.2015;1;4;31.10.2015;;0;30.07.2019;19.07.2015;1;4
212736;1;20.07.2015;05.06.2015;200;0;0;;05.06.2015;30.04.2016;1;11;30.04.2016;;1;30.07.2019;20.07.2015;1;4
212768;1;20.07.2015;22.06.2015;50;0;0;;22.06.2015;31.08.2015;1;3;31.08.2015;;0;30.07.2019;20.07.2015;1;4
212806;4;20.07.2015;05.03.2007;31,43;0;1;2;05.03.2007;;2;;05.03.2007;Razlog predčasnega zaključka : Napaka;;01.02.2018;20.07.2015;1;4
212855;4;20.07.2015;05.07.2010;48,75;0;1;2;05.07.2010;31.12.2015;1;66;31.12.2015;;;01.02.2018;20.07.2015;1;4
212881;1;21.07.2015;21.07.2015;1015,04;0;1;2;21.07.2015;;2;;30.06.2017;sprememba v nedoločen časRazlog predčasnega zaključka : prodaja nepremičnine;0;30.07.2019;21.07.2015;2;4
212975;1;21.07.2015;19.05.2011;834,2;0;1;2;19.05.2011;;2;;;;0;23.07.2015;21.07.2015;1;4
212995;1;22.07.2015;01.06.2015;100;0;0;;01.06.2015;30.06.2015;1;1;30.06.2015;;0;30.07.2019;22.07.2015;1;4
213051;1;22.07.2015;13.10.2006;94,76;0;0;;13.10.2006;;2;;13.10.2006;Razlog predčasnega zaključka : Napaka;0;01.02.2018;22.07.2015;1;4
