ID Posla;Vrsta najemnega posla;Datum uveljavitve;Datum sklenitve pogodbe;Pogodbena najemnina;Vključenost obratovalnih stroškov v najemnino;Vključenost DDV;Stopnja DDV;Datum začetka najema;Datum prenehanja najema;Čas najema;Trajanje najema;Datum zaključka najema /Datum predčasne prekinitve najema;Opombe o pravnem poslu;Posredovanje nepremičninske agencije;Datum zadnje spremembe posla;Datum zadnje uveljavitve posla;Vrsta akta;Tržnost posla
265674;1;27.05.2016;01.05.2016;100;0;0;;01.05.2016;30.04.2017;1;12;29.01.2017;Razlog predčasnega zaključka : SPORAZUMNA ODPOVED NAJEMNEGA POSLA.;0;30.07.2019;27.05.2016;1;4
265675;1;28.05.2016;28.05.2016;200;0;0;;28.05.2016;14.06.2016;1;1;14.06.2016;Aneks ureja predčasno sporazumno prekinitev najemne pogodbe;0;30.07.2019;28.05.2016;2;4
265706;1;30.05.2016;26.05.2016;546;0;1;4;01.06.2016;31.05.2021;1;60;31.05.2021;;0;01.06.2021;30.05.2016;1;4
265752;1;31.05.2016;31.05.2016;220;0;0;;01.06.2016;31.08.2016;1;3;31.08.2016;;0;30.07.2019;31.05.2016;1;4
265757;1;31.05.2016;01.05.2016;100;0;0;;01.05.2016;30.04.2017;1;12;29.01.2017;Razlog predčasnega zaključka : sporazumna prekinitev pogodbe;0;30.07.2019;31.05.2016;1;4
265796;1;31.05.2016;23.05.2016;200;0;0;;01.07.2016;31.12.2016;1;6;31.12.2016;;0;12.07.2021;31.05.2016;1;4
265797;1;31.05.2016;20.04.2015;200;0;0;;01.05.2015;31.12.2015;1;8;31.12.2015;;0;12.07.2021;31.05.2016;2;4
265803;1;31.05.2016;30.05.2016;100;0;0;;31.05.2016;31.05.2017;1;12;31.05.2017;;0;30.07.2019;31.05.2016;2;4
265805;1;31.05.2016;06.03.2016;200;0;0;;07.03.2016;28.02.2017;1;12;28.02.2017;;0;12.07.2021;31.05.2016;1;4
265821;1;31.05.2016;01.10.2014;333;0;0;;01.10.2014;;2;;30.05.2017;Razlog predčasnega zaključka : Prodana nepremičnina;;30.08.2017;31.05.2016;1;4
265861;1;01.06.2016;30.05.2016;300;0;0;;01.06.2016;30.04.2017;1;11;30.04.2017;;0;12.07.2021;01.06.2016;2;4
265884;1;02.06.2016;27.05.2016;350;0;0;;01.06.2016;31.05.2017;1;12;31.05.2017;;0;30.07.2019;02.06.2016;1;4
265893;1;01.06.2016;09.05.2016;250;1;0;;01.06.2016;;2;;;;0;30.07.2019;01.06.2016;1;4
265904;1;01.06.2016;01.07.2013;179,81;0;0;;01.07.2013;;2;;;;0;21.06.2018;01.06.2016;1;4
265911;1;01.06.2016;28.09.2015;6000;1;1;4;12.05.2016;;2;;;;0;30.07.2019;01.06.2016;1;4
265923;1;01.06.2016;01.04.2016;560;0;0;;01.04.2016;31.03.2017;1;12;31.03.2017;;;12.07.2021;01.06.2016;1;4
265934;1;01.06.2016;26.05.2016;5716,04;1;1;4;01.06.2016;31.05.2017;1;12;31.05.2017;;0;30.07.2019;01.06.2016;2;4
265948;1;01.06.2016;15.04.2016;50;0;0;;15.08.2016;15.08.2016;1;0;14.08.2016;;0;30.07.2019;01.06.2016;2;4
265961;1;02.06.2016;09.05.2016;260;1;0;;01.06.2016;;2;;;ni;0;30.07.2019;02.06.2016;1;4
265986;1;02.06.2016;25.05.2016;180;0;0;;01.06.2016;31.08.2016;1;3;31.08.2016;;0;12.07.2021;02.06.2016;2;4
266008;1;07.06.2016;01.05.2016;1281;0;1;4;01.05.2016;30.04.2026;1;120;;V najem se daje poslovni objekt v Novi vasi, na parceli št. 47/2 k.o. 1638 Nova vas, stavba št. 126 v obsegu 1.820 m2 kar obsega poslovni prostor (proizvodnja/skladišče), skupaj s funkcionalnim delom, dostopnim hodnikom, WC, garderobo v souporabi in štiri pisarne v objektu v obsegu 50 m2, kar vse skupaj znaša 1.870 m2.;0;30.07.2019;07.06.2016;1;4
266034;1;03.06.2016;05.05.2016;236,68;0;1;4;05.05.2016;05.05.2017;1;12;05.05.2017;;;30.07.2019;03.06.2016;1;3
266085;1;03.06.2016;15.07.2015;550;1;0;;15.07.2015;01.06.2016;1;11;01.06.2016;;0;30.07.2019;03.06.2016;1;4
266111;1;06.06.2016;01.06.2016;250;0;0;;01.06.2016;31.05.2017;1;12;31.05.2017;;0;30.07.2019;06.06.2016;1;4
266140;4;06.06.2016;31.05.2016;47,04;0;0;;01.06.2016;31.05.2017;1;12;31.05.2017;;0;30.07.2019;06.06.2016;1;4
266168;4;06.06.2016;29.02.2016;242,03;0;0;;01.03.2016;;2;;;;;30.07.2019;06.06.2016;1;4
266181;1;06.06.2016;20.05.2016;30;1;0;;20.05.2016;;2;;17.08.2016;Razlog predčasnega zaključka : Prekinitev;0;12.07.2021;06.06.2016;1;4
266186;1;06.06.2016;01.06.2016;150;0;0;;01.06.2016;31.05.2017;1;12;31.05.2017;;0;12.07.2021;06.06.2016;1;4
266201;4;06.06.2016;16.05.2016;71,63;0;0;;01.06.2016;;2;;;;0;30.07.2019;06.06.2016;1;4
266215;1;06.06.2016;14.01.2014;100;0;0;;01.02.2014;30.06.2016;1;29;30.06.2016;SPOROČAM PREKINITEV NAJEMNE POGODBE Z DNEM 30.6.2016.;0;30.06.2016;06.06.2016;1;4
266235;1;08.06.2016;06.06.2016;300;0;0;;06.06.2016;05.05.2017;1;11;05.05.2017;;0;30.07.2019;08.06.2016;1;4
266250;1;07.06.2016;06.06.2016;250;0;0;;17.06.2016;17.09.2016;1;3;17.09.2016;;0;12.07.2021;07.06.2016;2;4
266272;1;07.06.2016;01.05.2016;300;0;0;;01.05.2016;31.12.2016;1;8;31.12.2016;;0;30.07.2019;07.06.2016;1;4
266293;1;08.06.2016;31.05.2016;150;0;0;;01.01.2017;31.12.2017;1;12;31.12.2017;;;12.07.2021;08.06.2016;2;4
266343;1;09.06.2016;06.04.2009;36;1;1;2;01.05.2016;31.05.2016;1;1;31.05.2016;;;14.05.2018;09.06.2016;1;4
266399;1;09.06.2016;05.05.2016;85;0;1;4;10.05.2016;;2;;31.07.2016;Razlog predčasnega zaključka : odpoved;;30.07.2019;09.06.2016;1;4
266401;1;09.06.2016;18.05.2016;85;0;1;4;19.05.2016;;2;;07.04.2017;Razlog predčasnega zaključka : prodaja PH;;30.07.2019;09.06.2016;1;4
266430;1;10.06.2016;01.06.2006;168;0;0;;01.06.2006;31.05.2016;1;120;31.05.2016;;0;10.06.2016;10.06.2016;1;4
266445;1;10.06.2016;30.05.2016;300;0;0;;01.06.2016;31.05.2026;1;120;;;0;14.02.2020;10.06.2016;1;4
266446;1;10.06.2016;27.05.2016;175;1;1;4;01.06.2016;;2;;31.07.2018;Razlog predčasnega zaključka : odpoved pogodbe;0;30.07.2019;10.06.2016;1;4
266452;1;10.06.2016;01.04.2016;70;1;0;;30.04.2016;30.04.2016;1;0;30.04.2016;;0;30.07.2019;10.06.2016;2;4
266457;1;10.06.2016;01.01.2016;60;1;1;4;01.01.2016;30.06.2016;1;6;30.06.2016;;0;30.07.2019;10.06.2016;2;4
266472;1;10.06.2016;10.06.2016;30;1;0;;10.06.2016;10.06.2017;1;12;02.11.2016;Razlog predčasnega zaključka : Preselitev.;0;30.07.2019;10.06.2016;2;4
266476;1;10.06.2016;27.05.2016;250;1;1;4;01.06.2016;;2;;31.08.2018;Razlog predčasnega zaključka : odpoved pogodbe;0;30.07.2019;10.06.2016;1;4
266484;1;10.06.2016;21.05.2016;130;0;0;;21.05.2016;20.05.2017;1;12;20.05.2017;;0;30.07.2019;10.06.2016;1;4
266487;1;10.06.2016;23.05.2016;130;0;0;;23.05.2016;22.05.2017;1;12;22.05.2017;;0;30.07.2019;10.06.2016;1;4
266502;1;12.06.2016;15.03.2016;167;1;0;;01.04.2016;31.03.2017;1;12;31.03.2017;Oddaja se del stanovanja, poleg tega so v souporabi naslednji prostori: kopalnica, kuhinja, WC.;0;30.07.2019;12.06.2016;1;4
266505;1;13.06.2016;01.06.2016;180;0;0;;01.06.2016;01.06.2017;1;12;31.05.2017;;0;12.07.2021;13.06.2016;1;4
266514;1;13.06.2016;23.05.2016;200;0;0;;01.06.2016;31.05.2017;1;12;31.05.2017;;0;12.07.2021;13.06.2016;2;4
266527;1;13.06.2016;07.06.2016;80;0;0;;07.06.2016;07.05.2017;1;11;01.11.2016;Razlog predčasnega zaključka : Prekinitev;0;12.07.2021;13.06.2016;1;4
266543;1;13.06.2016;17.03.2016;1539,57;0;1;4;01.05.2016;31.08.2016;1;4;31.08.2016;50% popust za 4 mesece pri najemnini;;30.07.2019;13.06.2016;1;4
266544;1;13.06.2016;01.06.2016;550;0;0;;01.06.2016;01.06.2017;1;12;01.06.2017;;0;12.07.2021;13.06.2016;1;4
266547;1;13.06.2016;16.04.2016;120;0;0;;02.05.2016;31.12.2017;1;20;31.12.2017;;0;12.07.2021;13.06.2016;2;4
266563;1;13.06.2016;20.05.2016;900;0;0;;01.06.2016;31.05.2019;1;36;31.05.2019;;1;12.07.2021;13.06.2016;1;4
266570;1;13.06.2016;01.03.2016;300;1;0;;01.04.2016;01.02.2017;1;10;31.01.2017;;0;30.07.2019;13.06.2016;2;4
266578;1;13.06.2016;25.05.2016;327,28;0;0;;25.05.2016;;2;;;;0;30.07.2019;13.06.2016;1;4
266589;5;13.06.2016;31.05.2016;125,04;0;0;;01.06.2016;;2;;01.01.2017;Razlog predčasnega zaključka : Preselitev v večje stanovanje.;0;30.07.2019;13.06.2016;1;4
266599;4;13.06.2016;01.06.2016;130,11;0;0;;01.06.2016;;2;;;;0;30.07.2019;13.06.2016;1;4
266604;1;13.06.2016;06.06.2016;380;0;0;;06.06.2016;05.05.2017;1;11;02.05.2017;;0;30.07.2019;13.06.2016;1;4
266626;1;14.06.2016;21.04.2016;273;0;0;;20.05.2016;19.06.2019;1;37;19.06.2019;;;12.07.2021;14.06.2016;1;4
266658;1;14.06.2016;29.04.2016;800;1;0;;01.05.2016;30.04.2017;1;12;30.04.2017;;0;30.07.2019;14.06.2016;2;1
266717;1;14.06.2016;25.05.2016;244;0;1;4;25.05.2016;;2;;;;0;30.07.2019;14.06.2016;1;4
266720;1;14.06.2016;02.06.2016;2497,34;0;1;4;02.06.2016;31.05.2019;1;36;31.05.2019;;;30.07.2019;14.06.2016;1;4
266742;1;14.06.2016;01.04.2016;340,38;1;1;4;01.04.2016;30.09.2016;1;6;30.09.2016;Aneks št. 2 ureja znižanje najemne. Najemnina vsebuje 22% ddv.;0;30.07.2019;14.06.2016;2;1
266746;1;14.06.2016;20.05.2016;250;0;0;;01.06.2016;31.05.2017;1;12;31.05.2017;;1;12.07.2021;14.06.2016;1;4
266760;1;14.06.2016;31.03.2016;80;1;0;;01.04.2016;31.12.2016;1;9;31.12.2016;Pogodba se avtomatično podaljša za eno leto, če jo nobena stranka ne odpove pred potekom roka.;0;30.07.2019;14.06.2016;1;4
266766;1;14.06.2016;15.05.2016;760;0;0;;15.06.2016;14.06.2017;1;12;01.01.2017;Razlog predčasnega zaključka : prenehanje;0;30.07.2019;14.06.2016;1;4
266773;1;15.06.2016;17.05.2016;100;0;0;;15.06.2016;14.06.2017;1;12;31.08.2016;Razlog predčasnega zaključka : odpoved;0;12.07.2021;15.06.2016;2;4
266796;1;15.06.2016;21.04.2016;800;1;1;4;10.06.2016;;2;;31.08.2016;;0;30.07.2019;15.06.2016;1;4
266802;1;15.06.2016;31.03.2016;100;0;0;;01.04.2016;28.02.2017;1;11;28.02.2017;;;30.07.2019;15.06.2016;2;4
266806;1;15.06.2016;01.06.2016;200;0;0;;01.06.2016;31.12.2016;1;7;31.12.2016;;0;30.07.2019;15.06.2016;1;4
266809;1;15.06.2016;17.07.2014;418,5;1;0;;17.07.2014;01.05.2016;1;22;01.05.2016;;;15.06.2016;15.06.2016;1;4
266862;1;15.06.2016;26.04.2016;2137,44;1;1;4;01.05.2016;30.04.2017;1;12;30.04.2017;Vrnjena 2 zunanja parkirišča;1;30.07.2019;15.06.2016;2;4
266918;1;16.06.2016;14.06.2016;360;0;0;;01.07.2016;31.05.2017;1;11;31.05.2017;;;12.07.2021;16.06.2016;1;4
266924;1;16.06.2016;16.05.2016;280;0;0;;01.06.2016;01.06.2017;1;12;01.06.2017;;0;12.07.2021;16.06.2016;1;4
266941;1;16.06.2016;17.05.2016;500;0;0;;17.05.2016;16.04.2017;1;11;16.04.2017;;0;12.07.2021;16.06.2016;1;4
269959;1;19.06.2016;10.06.2016;50;0;0;;10.06.2016;;2;;10.10.2016;Razlog predčasnega zaključka : odpoved najemnika;0;30.07.2019;19.06.2016;1;4
269994;1;20.06.2016;02.06.2016;270;0;0;;03.06.2016;31.03.2017;1;10;31.03.2017;;0;30.07.2019;20.06.2016;1;4
270026;1;20.06.2016;12.11.2015;100;1;0;;12.11.2015;30.06.2016;1;8;30.06.2016;Konec najemnega razmerja.;0;30.07.2019;20.06.2016;1;4
270170;4;22.06.2016;06.05.2016;81,65;0;0;;06.05.2016;;2;;;;;30.07.2019;22.06.2016;1;4
270191;1;22.06.2016;15.06.2016;1525,2;0;0;;15.06.2016;31.12.2017;1;19;31.12.2017;;0;12.07.2021;22.06.2016;1;4
270199;1;22.06.2016;30.05.2016;13555,3;1;1;4;01.06.2016;;2;;;;0;30.07.2019;22.06.2016;1;1
270203;1;22.06.2016;16.06.2016;1400;0;0;;16.06.2016;09.10.2016;1;4;09.10.2016;;0;12.07.2021;22.06.2016;1;4
270217;2;23.06.2016;20.04.2016;1800;0;0;;01.05.2016;;2;;;;0;12.07.2021;23.06.2016;1;4
270316;1;26.06.2016;15.06.2016;795;0;0;;01.07.2016;30.06.2017;1;12;22.04.2017;Razlog predčasnega zaključka : sporazumni dogovor;0;30.07.2019;26.06.2016;2;4
270425;1;28.06.2016;17.06.2016;150;0;0;;20.06.2016;15.06.2017;1;12;15.06.2017;;1;30.07.2019;28.06.2016;1;4
270432;5;28.06.2016;26.05.2016;273,12;1;0;;26.05.2016;;2;;;;;30.07.2019;28.06.2016;1;4
270445;1;29.06.2016;15.06.2016;80;1;0;;16.06.2016;15.09.2016;1;3;15.09.2016;aneks 15;;30.07.2019;29.06.2016;2;4
270451;1;29.06.2016;17.06.2016;250;1;0;;01.07.2016;16.05.2017;1;11;16.05.2017;;0;30.07.2019;29.06.2016;1;4
270475;1;29.06.2016;01.06.2016;1878,78;0;0;;01.06.2016;31.05.2018;1;24;31.05.2018;OBRATOVALNI STROŠKI PO POGODBI BREMENIJO NAJEMNIKA, NISO ZAJETI V OSNOVNI CENI NAJEMA, AMPAK SE ZARAČUNAJO POSEBEJ.;0;30.07.2019;29.06.2016;1;4
270579;1;01.07.2016;08.06.2016;3000;0;1;4;15.06.2016;31.10.2016;1;5;31.10.2016;Pogodbena cena je za prva dva meseca 1/2.  Pogodbeno ceno bomo zaračunali z ddv, ko bo najemnik postal zavezanec za DDV, za meseca sept. in okt. mu je bila tako zaračunana najemnina brez ddv.;0;30.07.2019;01.07.2016;1;4
270627;1;01.07.2016;01.07.2016;60;1;0;;01.07.2016;01.07.2018;1;24;31.12.2017;Razlog predčasnega zaključka : Prekinitev;0;12.07.2021;01.07.2016;1;4
270652;1;01.07.2016;16.05.2016;100;0;0;;16.05.2016;16.05.2017;1;12;09.05.2017;;0;12.07.2021;01.07.2016;1;4
270674;1;02.07.2016;10.06.2016;73;0;0;;10.07.2016;13.07.2016;1;1;13.07.2016;znesek predstavlja končni znesek in ne mesečnega;;30.07.2019;02.07.2016;1;4
270680;1;04.07.2016;28.06.2016;250;0;0;;01.07.2016;31.08.2016;1;2;31.08.2016;Razlog predčasnega zaključka : Preselitev;0;30.07.2019;04.07.2016;1;4
270711;4;04.07.2016;03.06.2015;108,5;0;0;;01.07.2015;30.06.2016;1;12;30.06.2016;Aneks št.4;0;30.07.2019;04.07.2016;2;4
270733;1;04.07.2016;01.06.2016;180;0;0;;01.06.2016;30.04.2017;1;11;30.04.2017;;0;12.07.2021;04.07.2016;1;4
270742;1;04.07.2016;22.06.2016;530;0;1;4;15.07.2016;14.07.2018;1;24;09.02.2018;Razlog predčasnega zaključka : sporazumna razveza najemne pogodbe;1;30.07.2019;04.07.2016;2;4
270747;1;04.07.2016;01.07.2016;500;1;0;;01.07.2016;;2;;20.02.2017;Razlog predčasnega zaključka : Prekinitev;0;12.07.2021;04.07.2016;1;4
270756;1;04.07.2016;01.05.2016;250;0;0;;01.05.2016;30.04.2017;1;12;30.04.2017;;0;30.07.2019;04.07.2016;1;1
270770;4;05.07.2016;02.06.2016;104,49;0;0;;02.06.2016;;2;;;;;30.07.2019;05.07.2016;1;4
270777;4;05.07.2016;13.06.2016;117,19;0;0;;13.06.2016;;2;;;;;30.07.2019;05.07.2016;1;4
270779;4;05.07.2016;13.06.2016;120,78;0;0;;13.06.2016;;2;;;;;30.07.2019;05.07.2016;1;4
270786;4;05.07.2016;16.06.2016;343,4;0;0;;16.06.2016;;2;;;;;30.07.2019;05.07.2016;1;4
270798;4;05.07.2016;30.06.2016;70,97;0;0;;30.06.2016;;2;;;;;30.07.2019;05.07.2016;1;4
270821;1;05.07.2016;28.06.2016;400;0;0;;01.09.2016;30.09.2018;1;25;30.11.2016;Razlog predčasnega zaključka : Prekinitev;;12.07.2021;05.07.2016;2;4
270835;1;05.07.2016;30.06.2016;450;0;0;;01.07.2016;31.12.2016;1;6;31.12.2016;;0;12.07.2021;05.07.2016;1;4
270854;4;05.07.2016;01.07.2016;101;0;0;;01.07.2016;;2;;;;0;30.07.2019;05.07.2016;1;4
270867;1;05.07.2016;15.04.2014;36;0;1;4;15.04.2014;30.06.2016;1;27;30.06.2016;14-21-1097-0;0;05.07.2016;05.07.2016;1;4
270868;1;05.07.2016;20.05.2016;120;0;0;;20.05.2016;;2;;;;0;30.07.2019;05.07.2016;1;4
270897;1;05.07.2016;28.12.2015;540,05;1;1;4;01.06.2016;30.06.2016;1;1;30.06.2016;;;30.07.2019;05.07.2016;1;4
270906;1;06.07.2016;01.06.2016;280;0;0;;01.07.2016;01.07.2017;1;12;30.06.2017;;;12.07.2021;06.07.2016;1;4
270934;1;06.07.2016;01.07.2016;250;0;0;;01.07.2016;01.07.2017;1;12;30.06.2017;;0;12.07.2021;06.07.2016;2;4
270957;1;06.07.2016;01.03.2016;1000;1;0;;01.03.2016;;2;;31.01.2017;;0;30.07.2019;06.07.2016;2;1
270967;1;06.07.2016;31.12.2015;1419,42;0;0;;31.12.2015;30.06.2017;1;18;30.06.2017;;0;30.07.2019;06.07.2016;1;4
271015;1;07.07.2016;17.06.2016;183;0;1;4;03.07.2016;02.07.2017;1;12;02.07.2017;;0;30.07.2019;07.07.2016;2;4
271024;1;07.07.2016;01.06.2016;450;0;0;;01.07.2016;;2;;30.04.2017;;0;30.07.2019;07.07.2016;1;4
271032;1;07.07.2016;05.05.2016;400;0;0;;05.05.2016;;2;;05.05.2017;Razlog predčasnega zaključka : Sprememba naziva najemojemalca.;1;12.07.2021;07.07.2016;2;1
271033;1;08.07.2016;21.01.2014;1226,34;0;1;4;01.04.2014;;2;;30.06.2016;Obratovalni stroški niso vključeni v najemnino ampak ji najemnik plača po prefakturi najemodajalcu.;0;08.07.2016;08.07.2016;1;4
271051;1;07.07.2016;08.10.2015;520;0;0;;08.10.2015;01.09.2016;1;11;01.09.2016;;;30.07.2019;07.07.2016;1;4
271084;1;08.07.2016;30.06.2016;64,08;1;0;;01.07.2016;30.06.2018;1;24;30.06.2018;;0;30.07.2019;08.07.2016;1;4
271128;1;08.07.2016;30.06.2016;356,25;1;1;4;03.07.2016;30.06.2017;1;12;30.06.2017;;0;30.07.2019;08.07.2016;2;4
271141;1;10.07.2016;15.06.2015;400;0;0;;01.07.2015;30.06.2016;1;12;30.06.2016;;0;30.07.2019;10.07.2016;2;4
271158;1;11.07.2016;23.06.2016;150;0;0;;23.06.2016;21.06.2017;1;12;29.11.2016;anex 1Razlog predčasnega zaključka : odpoved;0;30.07.2019;11.07.2016;2;4
271164;4;20.07.2016;23.06.2016;0,01;1;0;;11.07.2016;23.06.2021;1;60;23.06.2021;;0;24.06.2021;20.07.2016;1;4
271167;1;11.07.2016;01.01.2015;250;0;0;;01.01.2015;;2;;31.05.2016;;1;30.07.2019;11.07.2016;1;4
271179;1;11.07.2016;02.06.2016;331,84;0;1;4;01.07.2016;30.11.2016;1;5;30.11.2016;;0;30.07.2019;11.07.2016;1;4
271183;1;11.07.2016;04.07.2016;3620,96;1;1;4;18.07.2016;18.07.2017;1;12;18.07.2017;;0;30.07.2019;11.07.2016;1;4
271191;1;12.07.2016;21.06.2016;122;0;1;4;01.07.2016;31.12.2016;1;6;31.12.2016;;0;30.07.2019;12.07.2016;2;4
271233;2;12.07.2016;27.06.2016;100;1;0;;01.07.2016;30.06.2017;1;12;30.06.2017;;0;30.07.2019;12.07.2016;1;4
271234;1;13.07.2016;27.06.2016;5215;0;1;4;01.07.2016;;2;;31.07.2016;Razlog predčasnega zaključka : Sprememba pogodbe;0;30.07.2019;13.07.2016;1;4
271263;1;13.07.2016;05.07.2016;30;0;1;4;10.07.2016;09.07.2021;1;60;09.07.2021;;0;10.07.2021;13.07.2016;1;4
271279;1;13.07.2016;31.05.2016;418,27;0;1;4;01.08.2016;;2;;;Mesečna indeksacija najemnine;0;30.07.2019;13.07.2016;1;1
271299;1;13.07.2016;09.06.2016;384,3;0;1;4;01.07.2016;31.12.2016;1;6;31.12.2016;;0;30.07.2019;13.07.2016;2;4
271300;1;13.07.2016;15.06.2016;248,88;1;1;4;01.07.2016;31.12.2016;1;6;30.09.2016;Razlog predčasnega zaključka : sporazumno prenehanje iz poslovnih razlogov najemnika;0;30.07.2019;13.07.2016;2;4
271311;1;13.07.2016;01.06.2016;150;0;1;4;01.06.2016;;2;;30.06.2019;Razlog predčasnega zaključka : odpoved;;30.07.2019;13.07.2016;1;4
271321;1;13.07.2016;01.02.2014;220;0;0;;01.02.2014;30.06.2017;1;41;30.06.2017;PODALJŠANJE NAJEMNEGA RAZMERJA;0;30.06.2017;13.07.2016;1;4
272496;1;14.07.2016;28.06.2016;1052,52;0;0;;01.08.2016;;2;;;;0;30.07.2019;14.07.2016;1;4
274377;1;14.07.2016;15.06.2016;85;0;1;4;15.06.2016;;2;;30.09.2016;Razlog predčasnega zaključka : odpoved;;30.07.2019;14.07.2016;1;4
274418;1;15.07.2016;30.06.2016;2000,8;0;1;4;30.06.2016;30.06.2016;1;0;30.06.2016;PREKINITEV NAJEMA!;;15.07.2016;15.07.2016;1;5
274422;1;15.07.2016;20.06.2016;200;0;0;;01.07.2016;31.12.2016;1;6;31.12.2016;;0;12.07.2021;15.07.2016;2;4
274431;1;15.07.2016;30.06.2016;1120;1;1;4;01.07.2016;30.04.2019;1;34;30.11.2016;V najemnino so vključeni stroški vode, nadomestila za stavbno zemljišče in stroški odvoza smeti. Dodatno se zaračunava stroške ogrevanja in elektrikaRazlog predčasnega zaključka : sporazumna razveza najemne pogodbe po predlogu najemojemalca;0;30.07.2019;15.07.2016;1;4
274444;1;15.07.2016;16.05.2016;212,3;0;1;4;20.05.2016;19.05.2017;1;12;31.03.2017;Razlog predčasnega zaključka : PREDČASNA PREKNITEV;1;30.07.2019;15.07.2016;1;4
274453;1;15.07.2016;10.06.2016;616;0;1;4;10.06.2016;;2;;;;0;30.07.2019;15.07.2016;1;4
274462;1;15.07.2016;18.05.2016;300;0;0;;01.06.2016;;2;;;;0;30.07.2019;15.07.2016;1;4
274476;1;15.07.2016;15.06.2016;100;0;0;;15.06.2016;;2;;31.12.2016;Razlog predčasnega zaključka : Neplačnik;1;30.07.2019;15.07.2016;1;4
274477;1;15.07.2016;14.06.2016;100;0;0;;01.07.2016;30.06.2017;1;12;30.06.2017;;1;30.07.2019;15.07.2016;1;4
274485;5;15.07.2016;28.06.2016;375,72;1;0;;30.06.2016;;2;;;;;30.07.2019;15.07.2016;1;4
274503;1;15.07.2016;17.06.2016;1220;1;1;4;01.09.2016;30.11.2017;1;15;30.11.2017;Aneks št. 2 predvideva: - dodatno najemnino v pavšalnem znesku 1.000 eur   Najemnina vsebuje 22% ddv.;0;30.07.2019;15.07.2016;1;3
274510;1;17.11.2016;01.07.2015;2330,8;0;1;4;01.07.2015;30.06.2019;1;48;30.06.2019;;0;30.07.2019;17.11.2016;1;4
274579;1;18.07.2016;01.07.2016;1900;1;0;;01.07.2016;30.06.2019;1;36;30.06.2019;;1;30.07.2019;18.07.2016;1;4
274582;1;18.07.2016;23.05.2016;824;0;0;;01.07.2016;;2;;;;0;30.07.2019;18.07.2016;1;4
274594;1;19.07.2016;03.03.2016;100;0;0;;03.03.2016;31.07.2016;1;5;30.06.2016;Razlog predčasnega zaključka : Prekinitev;1;30.07.2019;19.07.2016;1;4
274609;1;19.07.2016;08.07.2016;420;0;0;;01.08.2016;31.07.2018;1;24;31.07.2018;;1;12.07.2021;19.07.2016;2;4
274624;1;19.07.2016;06.07.2016;400;0;0;;06.07.2016;31.07.2017;1;13;18.07.2017;;1;12.07.2021;19.07.2016;2;4
274626;1;19.07.2016;05.07.2016;380;0;0;;01.08.2016;28.02.2017;1;7;28.02.2017;;;12.07.2021;19.07.2016;2;4
274644;1;19.07.2016;01.06.2016;250;0;0;;01.06.2016;;2;;31.05.2017;;0;12.07.2021;19.07.2016;2;4
274654;1;19.07.2016;01.06.2016;350;0;0;;01.06.2016;31.05.2017;1;12;31.07.2016;Razlog predčasnega zaključka : Prekinitev;;12.07.2021;19.07.2016;1;4
274656;1;19.07.2016;01.07.2016;100;0;0;;01.07.2016;01.05.2017;1;10;01.05.2017;Začasno prebivališče najemodajalke: Kajuhova ulica 38, 1000 Ljubljana.;;12.07.2021;19.07.2016;1;4
274658;1;19.07.2016;29.05.2016;100;0;0;;01.06.2016;31.05.2017;1;12;31.05.2017;;0;12.07.2021;19.07.2016;1;4
274701;1;19.07.2016;01.06.2016;130;0;0;;01.06.2016;;2;;31.12.2016;Razlog predčasnega zaključka : Prekinitev;0;12.07.2021;19.07.2016;1;4
274704;1;19.07.2016;01.06.2016;130;0;0;;01.06.2016;;2;;31.12.2016;Razlog predčasnega zaključka : Prekinitev;0;12.07.2021;19.07.2016;1;4
274717;1;20.07.2016;01.07.2016;30;0;1;4;01.07.2016;;2;;12.02.2020;Razlog predcasnega zakljucka : Sporazuma razveza pogodbe;0;19.02.2020;20.07.2016;1;4
274722;1;20.07.2016;13.01.2015;983,3;1;1;4;13.01.2015;12.01.2016;1;12;19.10.2015;Razlog predčasnega zaključka : Reorganizacija poslovanja.;0;30.07.2019;20.07.2016;1;4
274746;1;20.07.2016;28.06.2016;5258,62;1;1;4;01.03.2017;28.02.2018;1;12;28.02.2017;Aneks 2 - podaljšanje najema in sprememba cene;1;30.07.2019;20.07.2016;1;4
274750;1;20.07.2016;31.05.2016;227,12;0;0;;01.06.2016;31.05.2017;1;12;31.05.2017;;0;30.07.2019;20.07.2016;1;4
274784;1;20.07.2016;20.07.2016;65;1;0;;20.07.2016;20.07.2017;1;12;03.01.2017;Razlog predčasnega zaključka : Zaradi preoblikovanja podjetja  najemodajalca.;0;30.07.2019;20.07.2016;2;4
274795;1;20.07.2016;01.05.2016;12922,2;1;0;;01.05.2016;01.05.2019;1;36;30.04.2019;Najemnina vključuje skladišče v kleti v velikosti 189 m2 po ceni 8 EUR IN 17 m2 po ceni 5 EUR/m2, 1parkirno mesto po 100 EUR IN 7 parkirnih mest po 80 eur/ na parkirno mesto;0;30.07.2019;20.07.2016;2;4
274817;1;21.07.2016;08.07.2016;378,2;1;1;4;11.07.2016;23.12.2018;1;30;23.12.2018;;1;30.07.2019;21.07.2016;1;4
